,datetime,Kp,status
573,2016-03-12 15:00:00+00:00,3.333,def
574,2016-03-12 18:00:00+00:00,3.333,def
575,2016-03-12 21:00:00+00:00,0.667,def
576,2016-03-13 00:00:00+00:00,0.333,def
577,2016-03-13 03:00:00+00:00,1.667,def
578,2016-03-13 06:00:00+00:00,0.667,def
579,2016-03-13 09:00:00+00:00,1,def
580,2016-03-13 12:00:00+00:00,0.667,def
581,2016-03-13 15:00:00+00:00,0.333,def
582,2016-03-13 18:00:00+00:00,0,def
583,2016-03-13 21:00:00+00:00,0.667,def
584,2016-03-14 00:00:00+00:00,1.667,def
585,2016-03-14 03:00:00+00:00,1.333,def
586,2016-03-14 06:00:00+00:00,1.333,def
587,2016-03-14 09:00:00+00:00,1,def
588,2016-03-14 12:00:00+00:00,0.667,def
589,2016-03-14 15:00:00+00:00,2.333,def
590,2016-03-14 18:00:00+00:00,3.333,def
591,2016-03-14 21:00:00+00:00,5,def
592,2016-03-15 00:00:00+00:00,4,def
593,2016-03-15 03:00:00+00:00,4,def
594,2016-03-15 06:00:00+00:00,4.333,def
595,2016-03-15 09:00:00+00:00,3.333,def
596,2016-03-15 12:00:00+00:00,1.333,def
597,2016-03-15 15:00:00+00:00,2.667,def
598,2016-03-15 18:00:00+00:00,5.333,def
599,2016-03-15 21:00:00+00:00,3.333,def
600,2016-03-16 00:00:00+00:00,5,def
601,2016-03-16 03:00:00+00:00,2.667,def
602,2016-03-16 06:00:00+00:00,2.667,def
603,2016-03-16 09:00:00+00:00,3,def
604,2016-03-16 12:00:00+00:00,2.667,def
605,2016-03-16 15:00:00+00:00,1.333,def
606,2016-03-16 18:00:00+00:00,3,def
607,2016-03-16 21:00:00+00:00,4.667,def
608,2016-03-17 00:00:00+00:00,4.667,def
609,2016-03-17 03:00:00+00:00,4.667,def
610,2016-03-17 06:00:00+00:00,3.667,def
611,2016-03-17 09:00:00+00:00,4,def
612,2016-03-17 12:00:00+00:00,2,def
613,2016-03-17 15:00:00+00:00,3.333,def
614,2016-03-17 18:00:00+00:00,3,def
615,2016-03-17 21:00:00+00:00,2.667,def
616,2016-03-18 00:00:00+00:00,1.333,def
617,2016-03-18 03:00:00+00:00,2,def
618,2016-03-18 06:00:00+00:00,2.333,def
619,2016-03-18 09:00:00+00:00,1.667,def
620,2016-03-18 12:00:00+00:00,2,def
621,2016-03-18 15:00:00+00:00,2,def
622,2016-03-18 18:00:00+00:00,2,def
623,2016-03-18 21:00:00+00:00,2.333,def
624,2016-03-19 00:00:00+00:00,2,def
625,2016-03-19 03:00:00+00:00,3,def
626,2016-03-19 06:00:00+00:00,3.667,def
627,2016-03-19 09:00:00+00:00,3.667,def
628,2016-03-19 12:00:00+00:00,3,def
629,2016-03-19 15:00:00+00:00,3.667,def
630,2016-03-19 18:00:00+00:00,2.333,def
631,2016-03-19 21:00:00+00:00,1,def
632,2016-03-20 00:00:00+00:00,1.333,def
633,2016-03-20 03:00:00+00:00,2.667,def
634,2016-03-20 06:00:00+00:00,1.333,def
635,2016-03-20 09:00:00+00:00,1.333,def
636,2016-03-20 12:00:00+00:00,1.667,def
637,2016-03-20 15:00:00+00:00,3.667,def
638,2016-03-20 18:00:00+00:00,3.667,def
639,2016-03-20 21:00:00+00:00,1.667,def
640,2016-03-21 00:00:00+00:00,2,def
641,2016-03-21 03:00:00+00:00,1.333,def
642,2016-03-21 06:00:00+00:00,1.667,def
643,2016-03-21 09:00:00+00:00,1.667,def
644,2016-03-21 12:00:00+00:00,1.667,def
645,2016-03-21 15:00:00+00:00,1.667,def
646,2016-03-21 18:00:00+00:00,1,def
647,2016-03-21 21:00:00+00:00,2.333,def
648,2016-03-22 00:00:00+00:00,2.333,def
649,2016-03-22 03:00:00+00:00,2.333,def
650,2016-03-22 06:00:00+00:00,1.333,def
651,2016-03-22 09:00:00+00:00,2,def
652,2016-03-22 12:00:00+00:00,1,def
653,2016-03-22 15:00:00+00:00,0.333,def
654,2016-03-22 18:00:00+00:00,0.333,def
655,2016-03-22 21:00:00+00:00,1.667,def
656,2016-03-23 00:00:00+00:00,1.667,def
657,2016-03-23 03:00:00+00:00,3.333,def
658,2016-03-23 06:00:00+00:00,3.667,def
659,2016-03-23 09:00:00+00:00,1.667,def
660,2016-03-23 12:00:00+00:00,1.667,def
661,2016-03-23 15:00:00+00:00,1,def
662,2016-03-23 18:00:00+00:00,1.333,def
663,2016-03-23 21:00:00+00:00,2.667,def
664,2016-03-24 00:00:00+00:00,2.667,def
665,2016-03-24 03:00:00+00:00,1.667,def
666,2016-03-24 06:00:00+00:00,1.667,def
667,2016-03-24 09:00:00+00:00,1,def
668,2016-03-24 12:00:00+00:00,1.333,def
669,2016-03-24 15:00:00+00:00,1.333,def
670,2016-03-24 18:00:00+00:00,0.667,def
671,2016-03-24 21:00:00+00:00,1.333,def
672,2016-03-25 00:00:00+00:00,3,def
673,2016-03-25 03:00:00+00:00,1.667,def
674,2016-03-25 06:00:00+00:00,1,def
675,2016-03-25 09:00:00+00:00,1.333,def
676,2016-03-25 12:00:00+00:00,1,def
677,2016-03-25 15:00:00+00:00,1,def
678,2016-03-25 18:00:00+00:00,0.333,def
679,2016-03-25 21:00:00+00:00,0,def
680,2016-03-26 00:00:00+00:00,0,def
681,2016-03-26 03:00:00+00:00,0,def
682,2016-03-26 06:00:00+00:00,0.667,def
683,2016-03-26 09:00:00+00:00,0.333,def
684,2016-03-26 12:00:00+00:00,0.667,def
685,2016-03-26 15:00:00+00:00,0.333,def
686,2016-03-26 18:00:00+00:00,0.667,def
687,2016-03-26 21:00:00+00:00,0.667,def
688,2016-03-27 00:00:00+00:00,2.667,def
689,2016-03-27 03:00:00+00:00,2,def
690,2016-03-27 06:00:00+00:00,3,def
691,2016-03-27 09:00:00+00:00,2.667,def
692,2016-03-27 12:00:00+00:00,2.333,def
693,2016-03-27 15:00:00+00:00,3.333,def
694,2016-03-27 18:00:00+00:00,2.333,def
695,2016-03-27 21:00:00+00:00,2,def
696,2016-03-28 00:00:00+00:00,2,def
697,2016-03-28 03:00:00+00:00,3.667,def
698,2016-03-28 06:00:00+00:00,1,def
699,2016-03-28 09:00:00+00:00,0.667,def
700,2016-03-28 12:00:00+00:00,1.667,def
701,2016-03-28 15:00:00+00:00,1.333,def
702,2016-03-28 18:00:00+00:00,2.667,def
703,2016-03-28 21:00:00+00:00,2.667,def
704,2016-03-29 00:00:00+00:00,3.333,def
705,2016-03-29 03:00:00+00:00,3.333,def
706,2016-03-29 06:00:00+00:00,2.333,def
707,2016-03-29 09:00:00+00:00,2.667,def
708,2016-03-29 12:00:00+00:00,2.667,def
709,2016-03-29 15:00:00+00:00,2.667,def
710,2016-03-29 18:00:00+00:00,1.333,def
711,2016-03-29 21:00:00+00:00,1.333,def
712,2016-03-30 00:00:00+00:00,3.333,def
713,2016-03-30 03:00:00+00:00,1.667,def
714,2016-03-30 06:00:00+00:00,1.333,def
715,2016-03-30 09:00:00+00:00,2,def
716,2016-03-30 12:00:00+00:00,3.333,def
717,2016-03-30 15:00:00+00:00,2.333,def
718,2016-03-30 18:00:00+00:00,3.333,def
719,2016-03-30 21:00:00+00:00,2,def
720,2016-03-31 00:00:00+00:00,3,def
721,2016-03-31 03:00:00+00:00,2.667,def
722,2016-03-31 06:00:00+00:00,1.333,def
723,2016-03-31 09:00:00+00:00,0.667,def
724,2016-03-31 12:00:00+00:00,1,def
725,2016-03-31 15:00:00+00:00,1,def
726,2016-03-31 18:00:00+00:00,0.333,def
727,2016-03-31 21:00:00+00:00,1,def
728,2016-04-01 00:00:00+00:00,1.333,def
729,2016-04-01 03:00:00+00:00,0,def
730,2016-04-01 06:00:00+00:00,0,def
731,2016-04-01 09:00:00+00:00,0,def
732,2016-04-01 12:00:00+00:00,0.333,def
733,2016-04-01 15:00:00+00:00,0.333,def
734,2016-04-01 18:00:00+00:00,1,def
735,2016-04-01 21:00:00+00:00,0.667,def
736,2016-04-02 00:00:00+00:00,2,def
737,2016-04-02 03:00:00+00:00,0.333,def
738,2016-04-02 06:00:00+00:00,0,def
739,2016-04-02 09:00:00+00:00,0.333,def
740,2016-04-02 12:00:00+00:00,2.667,def
741,2016-04-02 15:00:00+00:00,5,def
742,2016-04-02 18:00:00+00:00,4.333,def
743,2016-04-02 21:00:00+00:00,5,def
744,2016-04-03 00:00:00+00:00,4.333,def
745,2016-04-03 03:00:00+00:00,3.333,def
746,2016-04-03 06:00:00+00:00,3,def
747,2016-04-03 09:00:00+00:00,2.667,def
748,2016-04-03 12:00:00+00:00,0.667,def
749,2016-04-03 15:00:00+00:00,1.667,def
750,2016-04-03 18:00:00+00:00,1.667,def
751,2016-04-03 21:00:00+00:00,3.667,def
752,2016-04-04 00:00:00+00:00,2.667,def
753,2016-04-04 03:00:00+00:00,2.667,def
754,2016-04-04 06:00:00+00:00,1,def
755,2016-04-04 09:00:00+00:00,1.333,def
756,2016-04-04 12:00:00+00:00,1.667,def
757,2016-04-04 15:00:00+00:00,0.333,def
758,2016-04-04 18:00:00+00:00,0.333,def
759,2016-04-04 21:00:00+00:00,1,def
760,2016-04-05 00:00:00+00:00,1,def
761,2016-04-05 03:00:00+00:00,1,def
762,2016-04-05 06:00:00+00:00,0.333,def
763,2016-04-05 09:00:00+00:00,0.667,def
764,2016-04-05 12:00:00+00:00,2,def
765,2016-04-05 15:00:00+00:00,1.333,def
766,2016-04-05 18:00:00+00:00,2.667,def
767,2016-04-05 21:00:00+00:00,1.333,def
768,2016-04-06 00:00:00+00:00,2,def
769,2016-04-06 03:00:00+00:00,1,def
770,2016-04-06 06:00:00+00:00,1.333,def
771,2016-04-06 09:00:00+00:00,2.333,def
772,2016-04-06 12:00:00+00:00,2,def
773,2016-04-06 15:00:00+00:00,2,def
774,2016-04-06 18:00:00+00:00,0.667,def
775,2016-04-06 21:00:00+00:00,1,def
776,2016-04-07 00:00:00+00:00,2,def
777,2016-04-07 03:00:00+00:00,1,def
778,2016-04-07 06:00:00+00:00,0.667,def
779,2016-04-07 09:00:00+00:00,1.333,def
780,2016-04-07 12:00:00+00:00,1,def
781,2016-04-07 15:00:00+00:00,2.333,def
782,2016-04-07 18:00:00+00:00,4.667,def
783,2016-04-07 21:00:00+00:00,5.667,def
784,2016-04-08 00:00:00+00:00,4.667,def
785,2016-04-08 03:00:00+00:00,2.667,def
786,2016-04-08 06:00:00+00:00,1,def
787,2016-04-08 09:00:00+00:00,0.667,def
788,2016-04-08 12:00:00+00:00,0.333,def
789,2016-04-08 15:00:00+00:00,0.333,def
790,2016-04-08 18:00:00+00:00,0.667,def
791,2016-04-08 21:00:00+00:00,0.333,def
792,2016-04-09 00:00:00+00:00,0,def
793,2016-04-09 03:00:00+00:00,0,def
794,2016-04-09 06:00:00+00:00,0,def
795,2016-04-09 09:00:00+00:00,0.333,def
796,2016-04-09 12:00:00+00:00,0.667,def
797,2016-04-09 15:00:00+00:00,1,def
798,2016-04-09 18:00:00+00:00,0.333,def
799,2016-04-09 21:00:00+00:00,0.333,def
800,2016-04-10 00:00:00+00:00,1,def
801,2016-04-10 03:00:00+00:00,2,def
802,2016-04-10 06:00:00+00:00,2.667,def
803,2016-04-10 09:00:00+00:00,1.667,def
804,2016-04-10 12:00:00+00:00,1.333,def
805,2016-04-10 15:00:00+00:00,0.667,def
806,2016-04-10 18:00:00+00:00,0.667,def
807,2016-04-10 21:00:00+00:00,2.333,def
808,2016-04-11 00:00:00+00:00,0,def
809,2016-04-11 03:00:00+00:00,0,def
810,2016-04-11 06:00:00+00:00,0,def
811,2016-04-11 09:00:00+00:00,0.667,def
812,2016-04-11 12:00:00+00:00,1.667,def
813,2016-04-11 15:00:00+00:00,3,def
814,2016-04-11 18:00:00+00:00,1.667,def
815,2016-04-11 21:00:00+00:00,1,def
816,2016-04-12 00:00:00+00:00,2.667,def
817,2016-04-12 03:00:00+00:00,2.667,def
818,2016-04-12 06:00:00+00:00,1.333,def
819,2016-04-12 09:00:00+00:00,2,def
820,2016-04-12 12:00:00+00:00,3.333,def
821,2016-04-12 15:00:00+00:00,3.333,def
822,2016-04-12 18:00:00+00:00,4,def
823,2016-04-12 21:00:00+00:00,5,def
824,2016-04-13 00:00:00+00:00,5,def
825,2016-04-13 03:00:00+00:00,3.667,def
826,2016-04-13 06:00:00+00:00,4,def
827,2016-04-13 09:00:00+00:00,4,def
828,2016-04-13 12:00:00+00:00,4,def
829,2016-04-13 15:00:00+00:00,3.667,def
830,2016-04-13 18:00:00+00:00,3.333,def
831,2016-04-13 21:00:00+00:00,2.667,def
832,2016-04-14 00:00:00+00:00,3.333,def
833,2016-04-14 03:00:00+00:00,3,def
834,2016-04-14 06:00:00+00:00,2.333,def
835,2016-04-14 09:00:00+00:00,4.333,def
836,2016-04-14 12:00:00+00:00,4,def
837,2016-04-14 15:00:00+00:00,4.667,def
838,2016-04-14 18:00:00+00:00,3.333,def
839,2016-04-14 21:00:00+00:00,3.333,def
840,2016-04-15 00:00:00+00:00,4,def
841,2016-04-15 03:00:00+00:00,2,def
842,2016-04-15 06:00:00+00:00,0.333,def
843,2016-04-15 09:00:00+00:00,0.667,def
844,2016-04-15 12:00:00+00:00,1.333,def
845,2016-04-15 15:00:00+00:00,2,def
846,2016-04-15 18:00:00+00:00,1.333,def
847,2016-04-15 21:00:00+00:00,1.667,def
848,2016-04-16 00:00:00+00:00,0.333,def
849,2016-04-16 03:00:00+00:00,0.333,def
850,2016-04-16 06:00:00+00:00,2,def
851,2016-04-16 09:00:00+00:00,2.333,def
852,2016-04-16 12:00:00+00:00,2,def
853,2016-04-16 15:00:00+00:00,3,def
854,2016-04-16 18:00:00+00:00,3.667,def
855,2016-04-16 21:00:00+00:00,3.667,def
856,2016-04-17 00:00:00+00:00,3.667,def
857,2016-04-17 03:00:00+00:00,4,def
858,2016-04-17 06:00:00+00:00,3.333,def
859,2016-04-17 09:00:00+00:00,2,def
860,2016-04-17 12:00:00+00:00,2.667,def
861,2016-04-17 15:00:00+00:00,3,def
862,2016-04-17 18:00:00+00:00,4,def
863,2016-04-17 21:00:00+00:00,2.667,def
864,2016-04-18 00:00:00+00:00,2.333,def
865,2016-04-18 03:00:00+00:00,1,def
866,2016-04-18 06:00:00+00:00,1.667,def
867,2016-04-18 09:00:00+00:00,1.333,def
868,2016-04-18 12:00:00+00:00,0.667,def
869,2016-04-18 15:00:00+00:00,0,def
870,2016-04-18 18:00:00+00:00,1,def
871,2016-04-18 21:00:00+00:00,0.667,def
872,2016-04-19 00:00:00+00:00,0,def
873,2016-04-19 03:00:00+00:00,0.333,def
874,2016-04-19 06:00:00+00:00,0.333,def
875,2016-04-19 09:00:00+00:00,0.333,def
876,2016-04-19 12:00:00+00:00,1,def
877,2016-04-19 15:00:00+00:00,0.333,def
878,2016-04-19 18:00:00+00:00,0,def
879,2016-04-19 21:00:00+00:00,0.333,def
880,2016-04-20 00:00:00+00:00,0,def
881,2016-04-20 03:00:00+00:00,1.333,def
882,2016-04-20 06:00:00+00:00,1,def
883,2016-04-20 09:00:00+00:00,1.333,def
884,2016-04-20 12:00:00+00:00,0.667,def
885,2016-04-20 15:00:00+00:00,0.333,def
886,2016-04-20 18:00:00+00:00,0.333,def
887,2016-04-20 21:00:00+00:00,0.667,def
888,2016-04-21 00:00:00+00:00,0.333,def
889,2016-04-21 03:00:00+00:00,1.667,def
890,2016-04-21 06:00:00+00:00,0.667,def
891,2016-04-21 09:00:00+00:00,1,def
892,2016-04-21 12:00:00+00:00,1,def
893,2016-04-21 15:00:00+00:00,1.333,def
894,2016-04-21 18:00:00+00:00,1.333,def
895,2016-04-21 21:00:00+00:00,1,def
896,2016-04-22 00:00:00+00:00,2,def
897,2016-04-22 03:00:00+00:00,1.333,def
898,2016-04-22 06:00:00+00:00,1.333,def
899,2016-04-22 09:00:00+00:00,1.667,def
900,2016-04-22 12:00:00+00:00,3,def
901,2016-04-22 15:00:00+00:00,3.667,def
902,2016-04-22 18:00:00+00:00,2.667,def
903,2016-04-22 21:00:00+00:00,4,def
904,2016-04-23 00:00:00+00:00,1.333,def
905,2016-04-23 03:00:00+00:00,2.333,def
906,2016-04-23 06:00:00+00:00,1,def
907,2016-04-23 09:00:00+00:00,1.667,def
908,2016-04-23 12:00:00+00:00,2.333,def
909,2016-04-23 15:00:00+00:00,1.667,def
910,2016-04-23 18:00:00+00:00,2.667,def
911,2016-04-23 21:00:00+00:00,4.667,def
912,2016-04-24 00:00:00+00:00,1.333,def
913,2016-04-24 03:00:00+00:00,1.333,def
914,2016-04-24 06:00:00+00:00,1.667,def
915,2016-04-24 09:00:00+00:00,1.667,def
916,2016-04-24 12:00:00+00:00,3,def
917,2016-04-24 15:00:00+00:00,4,def
918,2016-04-24 18:00:00+00:00,3.333,def
919,2016-04-24 21:00:00+00:00,1,def
920,2016-04-25 00:00:00+00:00,1,def
921,2016-04-25 03:00:00+00:00,1.333,def
922,2016-04-25 06:00:00+00:00,1.667,def
923,2016-04-25 09:00:00+00:00,1.667,def
924,2016-04-25 12:00:00+00:00,1.667,def
925,2016-04-25 15:00:00+00:00,1.333,def
926,2016-04-25 18:00:00+00:00,1,def
927,2016-04-25 21:00:00+00:00,0,def
928,2016-04-26 00:00:00+00:00,0.667,def
929,2016-04-26 03:00:00+00:00,0.667,def
930,2016-04-26 06:00:00+00:00,0.667,def
931,2016-04-26 09:00:00+00:00,1.333,def
932,2016-04-26 12:00:00+00:00,1.667,def
933,2016-04-26 15:00:00+00:00,1,def
934,2016-04-26 18:00:00+00:00,2,def
935,2016-04-26 21:00:00+00:00,2.667,def
936,2016-04-27 00:00:00+00:00,1,def
937,2016-04-27 03:00:00+00:00,2,def
938,2016-04-27 06:00:00+00:00,2.333,def
939,2016-04-27 09:00:00+00:00,1.667,def
940,2016-04-27 12:00:00+00:00,2.667,def
941,2016-04-27 15:00:00+00:00,3,def
942,2016-04-27 18:00:00+00:00,2.333,def
943,2016-04-27 21:00:00+00:00,2.333,def
944,2016-04-28 00:00:00+00:00,2,def
945,2016-04-28 03:00:00+00:00,1,def
946,2016-04-28 06:00:00+00:00,1,def
947,2016-04-28 09:00:00+00:00,1,def
948,2016-04-28 12:00:00+00:00,1,def
949,2016-04-28 15:00:00+00:00,0.333,def
950,2016-04-28 18:00:00+00:00,0.667,def
951,2016-04-28 21:00:00+00:00,0.333,def
952,2016-04-29 00:00:00+00:00,0.667,def
953,2016-04-29 03:00:00+00:00,1,def
954,2016-04-29 06:00:00+00:00,0,def
955,2016-04-29 09:00:00+00:00,0.333,def
956,2016-04-29 12:00:00+00:00,0.333,def
957,2016-04-29 15:00:00+00:00,0.333,def
958,2016-04-29 18:00:00+00:00,1,def
959,2016-04-29 21:00:00+00:00,0.667,def
960,2016-04-30 00:00:00+00:00,0.333,def
961,2016-04-30 03:00:00+00:00,1.333,def
962,2016-04-30 06:00:00+00:00,1.333,def
963,2016-04-30 09:00:00+00:00,1.333,def
964,2016-04-30 12:00:00+00:00,2,def
965,2016-04-30 15:00:00+00:00,2,def
966,2016-04-30 18:00:00+00:00,2.333,def
967,2016-04-30 21:00:00+00:00,3,def
968,2016-05-01 00:00:00+00:00,2.333,def
969,2016-05-01 03:00:00+00:00,2,def
970,2016-05-01 06:00:00+00:00,2,def
971,2016-05-01 09:00:00+00:00,2.333,def
972,2016-05-01 12:00:00+00:00,3,def
973,2016-05-01 15:00:00+00:00,3.333,def
974,2016-05-01 18:00:00+00:00,4,def
975,2016-05-01 21:00:00+00:00,3.667,def
976,2016-05-02 00:00:00+00:00,5,def
977,2016-05-02 03:00:00+00:00,5.667,def
978,2016-05-02 06:00:00+00:00,1.667,def
979,2016-05-02 09:00:00+00:00,2.333,def
980,2016-05-02 12:00:00+00:00,2.667,def
981,2016-05-02 15:00:00+00:00,3.333,def
982,2016-05-02 18:00:00+00:00,4.667,def
983,2016-05-02 21:00:00+00:00,4.667,def
984,2016-05-03 00:00:00+00:00,3.333,def
985,2016-05-03 03:00:00+00:00,3.333,def
986,2016-05-03 06:00:00+00:00,2.333,def
987,2016-05-03 09:00:00+00:00,1.667,def
988,2016-05-03 12:00:00+00:00,1.333,def
989,2016-05-03 15:00:00+00:00,1.667,def
990,2016-05-03 18:00:00+00:00,1.667,def
991,2016-05-03 21:00:00+00:00,2.333,def
992,2016-05-04 00:00:00+00:00,1.667,def
993,2016-05-04 03:00:00+00:00,1,def
994,2016-05-04 06:00:00+00:00,0,def
995,2016-05-04 09:00:00+00:00,1,def
996,2016-05-04 12:00:00+00:00,1,def
997,2016-05-04 15:00:00+00:00,1,def
998,2016-05-04 18:00:00+00:00,0.333,def
999,2016-05-04 21:00:00+00:00,0.667,def
1000,2016-05-05 00:00:00+00:00,0,def
1001,2016-05-05 03:00:00+00:00,1.333,def
1002,2016-05-05 06:00:00+00:00,1.667,def
1003,2016-05-05 09:00:00+00:00,2,def
1004,2016-05-05 12:00:00+00:00,2,def
1005,2016-05-05 15:00:00+00:00,2.333,def
1006,2016-05-05 18:00:00+00:00,1,def
1007,2016-05-05 21:00:00+00:00,2,def
1008,2016-05-06 00:00:00+00:00,2.333,def
1009,2016-05-06 03:00:00+00:00,1.667,def
1010,2016-05-06 06:00:00+00:00,1.667,def
1011,2016-05-06 09:00:00+00:00,2.667,def
1012,2016-05-06 12:00:00+00:00,3,def
1013,2016-05-06 15:00:00+00:00,3.667,def
1014,2016-05-06 18:00:00+00:00,4.333,def
1015,2016-05-06 21:00:00+00:00,3,def
1016,2016-05-07 00:00:00+00:00,3.667,def
1017,2016-05-07 03:00:00+00:00,1,def
1018,2016-05-07 06:00:00+00:00,1.333,def
1019,2016-05-07 09:00:00+00:00,2,def
1020,2016-05-07 12:00:00+00:00,1.667,def
1021,2016-05-07 15:00:00+00:00,2,def
1022,2016-05-07 18:00:00+00:00,1,def
1023,2016-05-07 21:00:00+00:00,3,def
1024,2016-05-08 00:00:00+00:00,5.667,def
1025,2016-05-08 03:00:00+00:00,6.333,def
1026,2016-05-08 06:00:00+00:00,6,def
1027,2016-05-08 09:00:00+00:00,4.667,def
1028,2016-05-08 12:00:00+00:00,5.333,def
1029,2016-05-08 15:00:00+00:00,5.667,def
1030,2016-05-08 18:00:00+00:00,5.667,def
1031,2016-05-08 21:00:00+00:00,6.333,def
1032,2016-05-09 00:00:00+00:00,6.333,def
1033,2016-05-09 03:00:00+00:00,3.667,def
1034,2016-05-09 06:00:00+00:00,2.667,def
1035,2016-05-09 09:00:00+00:00,3.333,def
1036,2016-05-09 12:00:00+00:00,3.667,def
1037,2016-05-09 15:00:00+00:00,3,def
1038,2016-05-09 18:00:00+00:00,4,def
1039,2016-05-09 21:00:00+00:00,4,def
1040,2016-05-10 00:00:00+00:00,3,def
1041,2016-05-10 03:00:00+00:00,3.667,def
1042,2016-05-10 06:00:00+00:00,3,def
1043,2016-05-10 09:00:00+00:00,2.333,def
1044,2016-05-10 12:00:00+00:00,3.333,def
1045,2016-05-10 15:00:00+00:00,2.333,def
1046,2016-05-10 18:00:00+00:00,2,def
1047,2016-05-10 21:00:00+00:00,2.333,def
1048,2016-05-11 00:00:00+00:00,2.667,def
1049,2016-05-11 03:00:00+00:00,1.667,def
1050,2016-05-11 06:00:00+00:00,0.333,def
1051,2016-05-11 09:00:00+00:00,0.333,def
1052,2016-05-11 12:00:00+00:00,0.333,def
1053,2016-05-11 15:00:00+00:00,1.333,def
1054,2016-05-11 18:00:00+00:00,1.333,def
1055,2016-05-11 21:00:00+00:00,2,def
1056,2016-05-12 00:00:00+00:00,0.667,def
1057,2016-05-12 03:00:00+00:00,1,def
1058,2016-05-12 06:00:00+00:00,0.667,def
1059,2016-05-12 09:00:00+00:00,1,def
1060,2016-05-12 12:00:00+00:00,1,def
1061,2016-05-12 15:00:00+00:00,0,def
1062,2016-05-12 18:00:00+00:00,0.667,def
1063,2016-05-12 21:00:00+00:00,1,def
1064,2016-05-13 00:00:00+00:00,1,def
1065,2016-05-13 03:00:00+00:00,0.667,def
1066,2016-05-13 06:00:00+00:00,1.667,def
1067,2016-05-13 09:00:00+00:00,1.333,def
1068,2016-05-13 12:00:00+00:00,2,def
1069,2016-05-13 15:00:00+00:00,1.667,def
1070,2016-05-13 18:00:00+00:00,2.333,def
1071,2016-05-13 21:00:00+00:00,2,def
1072,2016-05-14 00:00:00+00:00,2.333,def
1073,2016-05-14 03:00:00+00:00,1.333,def
1074,2016-05-14 06:00:00+00:00,2,def
1075,2016-05-14 09:00:00+00:00,2,def
1076,2016-05-14 12:00:00+00:00,2,def
1077,2016-05-14 15:00:00+00:00,1,def
1078,2016-05-14 18:00:00+00:00,2.667,def
1079,2016-05-14 21:00:00+00:00,3.333,def
1080,2016-05-15 00:00:00+00:00,3,def
1081,2016-05-15 03:00:00+00:00,2.667,def
1082,2016-05-15 06:00:00+00:00,2,def
1083,2016-05-15 09:00:00+00:00,1.333,def
1084,2016-05-15 12:00:00+00:00,3.333,def
1085,2016-05-15 15:00:00+00:00,3.667,def
1086,2016-05-15 18:00:00+00:00,3.667,def
1087,2016-05-15 21:00:00+00:00,1,def
1088,2016-05-16 00:00:00+00:00,2.333,def
1089,2016-05-16 03:00:00+00:00,3,def
1090,2016-05-16 06:00:00+00:00,2.667,def
1091,2016-05-16 09:00:00+00:00,3,def
1092,2016-05-16 12:00:00+00:00,3.333,def
1093,2016-05-16 15:00:00+00:00,2.333,def
1094,2016-05-16 18:00:00+00:00,2.333,def
1095,2016-05-16 21:00:00+00:00,1.333,def
1096,2016-05-17 00:00:00+00:00,2.333,def
1097,2016-05-17 03:00:00+00:00,2,def
1098,2016-05-17 06:00:00+00:00,3.333,def
1099,2016-05-17 09:00:00+00:00,2.667,def
1100,2016-05-17 12:00:00+00:00,3,def
1101,2016-05-17 15:00:00+00:00,2.667,def
1102,2016-05-17 18:00:00+00:00,2.667,def
1103,2016-05-17 21:00:00+00:00,3,def
1104,2016-05-18 00:00:00+00:00,1.667,def
1105,2016-05-18 03:00:00+00:00,2.667,def
1106,2016-05-18 06:00:00+00:00,1.667,def
1107,2016-05-18 09:00:00+00:00,2.333,def
1108,2016-05-18 12:00:00+00:00,2.333,def
1109,2016-05-18 15:00:00+00:00,1.333,def
1110,2016-05-18 18:00:00+00:00,0.667,def
1111,2016-05-18 21:00:00+00:00,1,def
1112,2016-05-19 00:00:00+00:00,1.333,def
1113,2016-05-19 03:00:00+00:00,0.667,def
1114,2016-05-19 06:00:00+00:00,2.333,def
1115,2016-05-19 09:00:00+00:00,1.667,def
1116,2016-05-19 12:00:00+00:00,2.333,def
1117,2016-05-19 15:00:00+00:00,2.667,def
1118,2016-05-19 18:00:00+00:00,2,def
1119,2016-05-19 21:00:00+00:00,0.667,def
1120,2016-05-20 00:00:00+00:00,2.333,def
1121,2016-05-20 03:00:00+00:00,2.333,def
1122,2016-05-20 06:00:00+00:00,1.333,def
1123,2016-05-20 09:00:00+00:00,1,def
1124,2016-05-20 12:00:00+00:00,1,def
1125,2016-05-20 15:00:00+00:00,0.333,def
1126,2016-05-20 18:00:00+00:00,0.667,def
1127,2016-05-20 21:00:00+00:00,2,def
1128,2016-05-21 00:00:00+00:00,2.333,def
1129,2016-05-21 03:00:00+00:00,3,def
1130,2016-05-21 06:00:00+00:00,4.667,def
1131,2016-05-21 09:00:00+00:00,2.333,def
1132,2016-05-21 12:00:00+00:00,2.667,def
1133,2016-05-21 15:00:00+00:00,3.333,def
1134,2016-05-21 18:00:00+00:00,3,def
1135,2016-05-21 21:00:00+00:00,1,def
1136,2016-05-22 00:00:00+00:00,1.667,def
1137,2016-05-22 03:00:00+00:00,2.333,def
1138,2016-05-22 06:00:00+00:00,2,def
1139,2016-05-22 09:00:00+00:00,2.667,def
1140,2016-05-22 12:00:00+00:00,2.333,def
1141,2016-05-22 15:00:00+00:00,1,def
